en,bho
Kindly tell that where is cinema hall ?,कृप्या बताईं सिनेमा हाल कहां बा।
We bought the cars in which they rode.,हमनि उ गाडी लेलीं जिसमे उ चढल रहन ।
The man called the boy suddenly.,मनई लइका के अचानक बोलइलस।
It's salt!,नून हव का?
For when do you think?,कब?
It is the name of the month.,ई महिना के नाम हवे।
Won't you come down to the kitchen and keep me company?,का तू निचे रसोई में ना अइबा अउर हमार संघ ना देबा?
I predict a change in the weather.,हम मौसम क बदलाव क भविष्यवाणी करत हईं।
Does she talk to your cats ?,का उ तोहरे बिलारी से बात करत हई ?
My sister was not there.,हमार बहिन उहां नाई रहल।
"You don't always remember them, do you? -- 'No.'","तु हमेशा उनके याद नाइ करत हउअ , का तु नाइ ?"
Keep distance.,दूर रहा।
How was your meeting?,तोहार मीटिंग कइसन भयल?
Mary missed her train.,मैरी आपन ट्रेन छोड़ देहलस।
Then come back and sweep the yard,फिनू आइके अउर अंङना में झाड़ू मरिहा।
